"Funding","Sin","Rep","LAB","QCbatch","strMAT","Vol","Proportion","DryWt","WetWt","AnalysisType","Catno","comment","TtlAromatic","TOTALKANES","depth","Project","projectCode","invest","CollectMethod","matrix","SubMatrix","species","DateCollected","Year","location","sampler","agency","LAT","LONG","SampleType","QCERROR"
"EVOSTC",1900807,1,"ABL","R121009","sed",NA,NA,17.3,19.5,"SEDIMENT","RMB_118",NA,5.88710321,207.648936,"","Nearshore Otter Duck","070808","Death Marsh W","HAND","SEDIMENT","","","30-Aug-08",2008,"DMARS","Reed","USGS",60.38311,-147.71775,"ENV",""
"EVOSTC",1900809,1,"ABL","R121009","sed",NA,NA,17.42,19.72,"SEDIMENT","RMB_118",NA,5.508515524,160.6913939,"","Nearshore Otter Duck","070808","Death Marsh W","HAND","SEDIMENT","","","30-Aug-08",2008,"DMARS","Reed","USGS",60.38311,-147.71775,"ENV",""
"EVOSTC",1900811,1,"ABL","R121009","sed",NA,NA,16.82,19.47,"SEDIMENT","RMB_118",NA,51.447317669,3524.778016,"","Nearshore Otter Duck","070808","Death Marsh S","HAND","SEDIMENT","","","30-Aug-08",2008,"DMARS","Reed","USGS",60.37835,-147.70923,"ENV",""
"EVOSTC",1900813,1,"ABL","R121009","sed",NA,NA,16.47,19.69,"SEDIMENT","RMB_118",NA,21.639508551,1066.037521,"","Nearshore Otter Duck","070808","Death Marsh S","HAND","SEDIMENT","","","30-Aug-08",2008,"DMARS","Reed","USGS",60.37839,-147.70917,"ENV",""
"EVOSTC",1900815,1,"ABL","R121009","sed",NA,NA,18.03,19.76,"SEDIMENT","RMB_118",NA,74.162926719,4047.062622,"","Nearshore Otter Duck","070808","Death Marsh S","HAND","SEDIMENT","","","30-Aug-08",2008,"DMARS","Reed","USGS",60.37833,-147.70911,"ENV",""
"EVOSTC",1900817,1,"ABL","R121009","sed",NA,NA,17.97,19.69,"SEDIMENT","RMB_118",NA,25.870137575,1975.8898,"","Nearshore Otter Duck","070808","Death Marsh S","HAND","SEDIMENT","","","30-Aug-08",2008,"DMARS","Reed","USGS",60.37831,-147.70909,"ENV",""
"EVOSTC",1900819,1,"ABL","R121009","sed",NA,NA,18.14,19.67,"SEDIMENT","RMB_118",NA,32.293807783,2244.74653,"","Nearshore Otter Duck","070808","Death Marsh S","HAND","SEDIMENT","","","30-Aug-08",2008,"DMARS","Reed","USGS",60.3783,-147.70911,"ENV",""
"EVOSTC",1900821,1,"ABL","R121009","sed",NA,NA,14.28,19.59,"SEDIMENT","RMB_118",NA,97.49206813,8692.855581,"","Nearshore Otter Duck","070808","Death Marsh S","HAND","SEDIMENT","","","30-Aug-08",2008,"DMARS","Reed","USGS",60.37839,-147.70932,"ENV",""
"EVOSTC",1900823,1,"ABL","R121609","sed",NA,NA,16.2,19.72,"SEDIMENT","RMB_118",NA,128.706887998,8690.224976,"","Nearshore Otter Duck","070808","Death Marsh S","HAND","SEDIMENT","","","30-Aug-08",2008,"DMARS","Reed","USGS",60.37839,-147.7093,"ENV",""
"EVOSTC",1900825,1,"ABL","R121609","sed",NA,NA,17.42,19.61,"SEDIMENT","RMB_118",NA,18.979917361,1559.000898,"","Nearshore Otter Duck","070808","Death Marsh S","HAND","SEDIMENT","","","30-Aug-08",2008,"DMARS","Reed","USGS",60.37841,-147.70948,"ENV",""
"EVOSTC",1900827,1,"ABL","R121609","sed",NA,NA,17.77,19.91,"SEDIMENT","RMB_118",NA,17.03706493,1121.520316,"","Nearshore Otter Duck","070808","Death Marsh S","HAND","SEDIMENT","","","30-Aug-08",2008,"DMARS","Reed","USGS",60.37839,-147.70942,"ENV",""
"EVOSTC",1900829,1,"ABL","R121609","sed",NA,NA,16.63,19.56,"SEDIMENT","RMB_118",NA,42.098506728,3889.210221,"","Nearshore Otter Duck","070808","Death Marsh S","HAND","SEDIMENT","","","30-Aug-08",2008,"DMARS","Reed","USGS",60.37833,-147.70923,"ENV",""
"EVOSTC",1900831,1,"ABL","R121609","sed",NA,NA,17.4,19.66,"SEDIMENT","RMB_118",NA,1.513224458,14.28834535,"","Nearshore Otter Duck","070808","Lwr Herring Bay 1","HAND","SEDIMENT","","","18-Sep-08",2008,"LHERR","Reed","USGS",60.39694,-147.80892,"ENV",""
"EVOSTC",1900833,1,"ABL","R121609","sed",NA,NA,16.67,19.44,"SEDIMENT","RMB_118",NA,4.645967267,78.50580401,"","Nearshore Otter Duck","070808","Lwr Herring Bay 1","HAND","SEDIMENT","","","18-Sep-08",2008,"LHERR","Reed","USGS",60.39685,-147.8088,"ENV",""
"EVOSTC",1900835,1,"ABL","R121609","sed",NA,NA,14.88,19.02,"SEDIMENT","RMB_118",NA,12.715031935,1095.731285,"","Nearshore Otter Duck","070808","Lwr Herring Bay 1","HAND","SEDIMENT","","","18-Sep-08",2008,"LHERR","Reed","USGS",60.39685,-147.80842,"ENV",""
"EVOSTC",1900837,1,"ABL","R121609","sed",NA,NA,15.57,19.6,"SEDIMENT","RMB_118",NA,6.617162879,971.8865672,"","Nearshore Otter Duck","070808","Lwr Herring Bay 1","HAND","SEDIMENT","","","18-Sep-08",2008,"LHERR","Reed","USGS",60.39683,-147.80841,"ENV",""
"EVOSTC",1900839,1,"ABL","R121609","sed",NA,NA,12.27,19.12,"SEDIMENT","RMB_118",NA,9.706509923,422.6805932,"","Nearshore Otter Duck","070808","Lwr Herring Bay 1","HAND","SEDIMENT","","","18-Sep-08",2008,"LHERR","Reed","USGS",60.39681,-147.80835,"ENV",""
"EVOSTC",1900841,1,"ABL","R121609","sed",NA,NA,16.19,19.19,"SEDIMENT","RMB_118",NA,7.146441406,228.6442553,"","Nearshore Otter Duck","070808","Lwr Herring Bay 1","HAND","SEDIMENT","","","18-Sep-08",2008,"LHERR","Reed","USGS",60.3968,-147.80833,"ENV",""
"EVOSTC",1900843,1,"ABL","R121609","sed",NA,NA,17.21,19.12,"SEDIMENT","RMB_118",NA,4.315303802,0,"","Nearshore Otter Duck","070808","Lwr Herring Bay 1","HAND","SEDIMENT","","","18-Sep-08",2008,"LHERR","Reed","USGS",60.39665,-147.80826,"ENV",""
"EVOSTC",1900845,1,"ABL","R121609","sed",NA,NA,15.5,19.37,"SEDIMENT","RMB_118",NA,6.036351657,138.5569925,"","Nearshore Otter Duck","070808","Lwr Herring Bay 1","HAND","SEDIMENT","","","18-Sep-08",2008,"LHERR","Reed","USGS",60.39667,-147.80817,"ENV",""
"EVOSTC",1900847,1,"ABL","R010610","sed",NA,NA,15.36,19.24,"SEDIMENT","RMB_118",NA,9.126010468,770.8912061,"","Nearshore Otter Duck","070808","Lwr Herring Bay 1","HAND","SEDIMENT","","","18-Sep-08",2008,"LHERR","Reed","USGS",60.39667,-147.80815,"ENV",""
"EVOSTC",1900849,1,"ABL","R010610","sed",NA,NA,14.4,19.36,"SEDIMENT","RMB_118",NA,9.568938725,576.3016231,"","Nearshore Otter Duck","070808","Lwr Herring Bay 1","HAND","SEDIMENT","","","18-Sep-08",2008,"LHERR","Reed","USGS",60.39666,-147.80807,"ENV",""
"EVOSTC",1900901,1,"ABL","R010610","sed",NA,NA,16.73,19.44,"SEDIMENT","RMB_118",NA,3.733634224,134.6740468,"","Nearshore Otter Duck","070808","Lwr Herring Bay 2","HAND","SEDIMENT","","","18-Sep-08",2008,"LHERR","Reed","USGS",60.40558,-147.76725,"ENV",""
"EVOSTC",1900903,1,"ABL","R010610","sed",NA,NA,15.79,19.05,"SEDIMENT","RMB_118",NA,4.827448943,219.8244093,"","Nearshore Otter Duck","070808","Lwr Herring Bay 2","HAND","SEDIMENT","","","18-Sep-08",2008,"LHERR","Reed","USGS",60.40556,-147.76727,"ENV",""
"EVOSTC",1900905,1,"ABL","R010610","sed",NA,NA,17.39,19.91,"SEDIMENT","RMB_118",NA,7.022041176,234.0080969,"","Nearshore Otter Duck","070808","Lwr Herring Bay 2","HAND","SEDIMENT","","","18-Sep-08",2008,"LHERR","Reed","USGS",60.40542,-147.7673,"ENV",""
"EVOSTC",1900907,1,"ABL","R010610","sed",NA,NA,17.33,19.5,"SEDIMENT","RMB_118",NA,3.908774102,101.5666853,"","Nearshore Otter Duck","070808","Lwr Herring Bay 2","HAND","SEDIMENT","","","18-Sep-08",2008,"LHERR","Reed","USGS",60.40557,-147.76725,"ENV",""
"EVOSTC",1900909,1,"ABL","R010610","sed",NA,NA,17.4,19.26,"SEDIMENT","RMB_118",NA,1.779703082,86.23559486,"","Nearshore Otter Duck","070808","Lwr Herring Bay 2","HAND","SEDIMENT","","","18-Sep-08",2008,"LHERR","Reed","USGS",60.40568,-147.76724,"ENV",""
"EVOSTC",1900911,1,"ABL","R010610","sed",NA,NA,15.9,19.47,"SEDIMENT","RMB_118",NA,25.564549203,1423.759493,"","Nearshore Otter Duck","070808","Lwr Herring Bay 2","HAND","SEDIMENT","","","18-Sep-08",2008,"LHERR","Reed","USGS",60.40521,-147.76727,"ENV",""
"EVOSTC",1900913,1,"ABL","R010610","sed",NA,NA,13.48,19.23,"SEDIMENT","RMB_118",NA,10.761661157,501.538036,"","Nearshore Otter Duck","070808","Lwr Herring Bay 2","HAND","SEDIMENT","","","18-Sep-08",2008,"LHERR","Reed","USGS",60.40525,-147.76694,"ENV",""
"EVOSTC",1900915,1,"ABL","R010610","sed",NA,NA,10.48,19.12,"SEDIMENT","RMB_118",NA,28.609003983,1652.207946,"","Nearshore Otter Duck","070808","Lwr Herring Bay 2","HAND","SEDIMENT","","","18-Sep-08",2008,"LHERR","Reed","USGS",60.40526,-147.76693,"ENV",""
"EVOSTC",1900917,1,"ABL","R010610","sed",NA,NA,16.49,19.37,"SEDIMENT","RMB_118",NA,6.517394214,466.5313882,"","Nearshore Otter Duck","070808","Lwr Herring Bay 2","HAND","SEDIMENT","","","18-Sep-08",2008,"LHERR","Reed","USGS",60.40525,-147.76688,"ENV",""
"EVOSTC",1900919,1,"ABL","R010610","sed",NA,NA,15.54,19.96,"SEDIMENT","RMB_118",NA,3.964768911,336.2025627,"","Nearshore Otter Duck","070808","Lwr Herring Bay 2","HAND","SEDIMENT","","","18-Sep-08",2008,"LHERR","Reed","USGS",60.40522,-147.76691,"ENV",""
"EVOSTC",1901101,1,"ABL","R031710","pemd",NA,0.05,NA,NA,"SPMD","RMB_116",NA,4001.28739594,NA,"","SPMD/HADU","80839","HADUSPMDFB","","SPMD","","","17-Jun-08",2008,"NWBAY","SPRINGMAN","",60.55075,-147.57959,"ENV",""
"EVOSTC",1901102,1,"ABL","R031710","pemd",NA,0.05,NA,NA,"SPMD","RMB_116",NA,3801.7604123,NA,"","SPMD/HADU","80839","HADUSPMDTB","","SPMD","","","17-Jun-08",2008,"NWBAY","SPRINGMAN","",60.54263,-148.31591,"ENV",""
"EVOSTC",1901701,1,"ABL","R031710","pemd",NA,0.05,NA,NA,"SPMD","RMB_116",NA,5519.15461328,NA,"","SPMD/HADU","80839","HADUSPMD01","","SPMD","","","18-Jun-08",2008,"PNELJ","SPRINGMAN","",60.54814,-148.16579,"ENV",""
"EVOSTC",1901702,1,"ABL","R031710","pemd",NA,0.05,NA,NA,"SPMD","RMB_116",NA,33292.57326476,NA,"","SPMD/HADU","80839","HADUSPMD02","","SPMD","","","18-Jun-08",2008,"MCCLP","SPRINGMAN","",60.55075,-147.57959,"ENV",""
"EVOSTC",1901703,1,"ABL","R031710","pemd",NA,0.05,NA,NA,"SPMD","RMB_116",NA,1694951.9315448,NA,"","SPMD/HADU","80839","HADUSPMD03","","SPMD","","","18-Jun-08",2008,"ELEAI","SPRINGMAN","",60.30018,-147.06353,"ENV",""
"EVOSTC",1901704,1,"ABL","R031710","pemd",NA,0.05,NA,NA,"SPMD","RMB_116",NA,3581.397701009,NA,"","SPMD/HADU","80839","HADUSPMD04","","SPMD","","","18-Jun-08",2008,"ZAIKB","SPRINGMAN","",60.30018,-147.06353,"ENV",""
"EVOSTC",1901705,1,"ABL","R031710","pemd",NA,0.05,NA,NA,"SPMD","RMB_116",NA,941615.6720836,NA,"","SPMD/HADU","80839","HADUSPMD05","","SPMD","","","18-Jun-08",2008,"DISKI","SPRINGMAN","",60.4984,-147.65935,"ENV",""
"EVOSTC",1901706,1,"ABL","R031710","pemd",NA,0.05,NA,NA,"SPMD","RMB_116",NA,500862.3162631,NA,"","SPMD/HADU","80839","HADUSPMD06","","SPMD","","","18-Jun-08",2008,"DISKI","SPRINGMAN","",60.4984,-147.65935,"ENV",""
"EVOSTC",1901707,1,"ABL","R031710","pemd",NA,0.05,NA,NA,"SPMD","RMB_116",NA,2922565.5906256,NA,"","SPMD/HADU","80839","HADUSPMD07","","SPMD","","","18-Jun-08",2008,"HERRB","SPRINGMAN","",60.48481,-147.7233,"ENV",""
"EVOSTC",1901708,1,"ABL","R031710","pemd",NA,0.05,NA,NA,"SPMD","RMB_116",NA,1665616.5474276,NA,"","SPMD/HADU","80839","HADUSPMD08","","SPMD","","","18-Jun-08",2008,"BOISL","SPRINGMAN","",60.38056,-147.71437,"ENV",""
"EVOSTC",1901709,1,"ABL","R031710","pemd",NA,0.05,NA,NA,"SPMD","RMB_116",NA,2584870.9537169,NA,"","SPMD/HADU","80839","HADUSPMD09","","SPMD","","","18-Jun-08",2008,"MINIM","SPRINGMAN","",60.47746,-147.64832,"ENV",""
"EVOSTC",1901710,1,"ABL","R031710","pemd",NA,0.05,NA,NA,"SPMD","RMB_116",NA,392990.07851714,NA,"","SPMD/HADU","80839","HADUSPMD10","","SPMD","","","18-Jun-08",2008,"DEERI","SPRINGMAN","",60.449,-147.75961,"ENV",""
"EVOSTC",1901711,1,"ABL","R031710","pemd",NA,0.05,NA,NA,"SPMD","RMB_116",NA,4833.89036894,NA,NA,NA,NA,NA,NA,"SPMD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EVOSTC",1901810,1,"ABL","R112309","sed, tis",NA,NA,0.2,0.2,"SEDIMENT","RMB_116",NA,24884592.872556,NA,"","HADU-SPMD PWS","","PWSSC-5-weathered","","SPMD","","","05-Nov-08",2008,"ELEAI","McNeal","NMFS",60.55075,-147.57959,"ENV",""
"EVOSTC",1901811,1,"ABL","R112309","sed, tis",NA,NA,0.16,0.16,"TISSUE","RMB_116",NA,23195759.767366,NA,"","HADU-SPMD PWS","","PWSSC-1-weathered","","SPMD","","","05-Nov-08",2008,"ELEAI","McNeal","NMFS",60.55075,-147.57959,"ENV",""
"EVOSTC",1901812,1,"ABL","R112309","sed, tis",NA,NA,0.2,0.2,"TISSUE","RMB_116",NA,25268950.079884,NA,"","HADU-SPMD PWS","","PWSSC-5-fresh","","SPMD","","","05-Nov-08",2008,"ELEAI","McNeal","NMFS",60.55075,-147.57959,"ENV",""
"EVOSTC",1901813,1,"ABL","R112309","sed, tis",NA,NA,0.14,0.14,"TISSUE","RMB_116",NA,28329056.2949846,NA,"","HADU-SPMD PWS","","PWSSC-1-fresh","","SPMD","","","05-Nov-08",2008,"ELEAI","McNeal","NMFS",60.55075,-147.57959,"ENV",""
"EVOSTC",2000401,1,"ABL","R112309","sed, tis",NA,NA,6.82,18.92,"SEDIMENT","RMB_115",NA,3218.971004171,1263.561816,"","Cordova-CHILKAT","","CBH-S","HAND","SEDIMENT","","","06-Jun-09",2009,"Cordova Harbor","Alexander Kate","PWSSC",60.54,-145.76,"ENV",""
"EVOSTC",2000402,1,"ABL","R112309","sed, tis",NA,NA,0.92,10.09,"TISSUE","RMB_115",NA,1034.454151118,8598.746099,"","Cordova-CHILKAT","","CBH-M","HAND","TISSUE","WHOLE","MUSS","06-Jun-09",2009,"Cordova Harbor","Alexander Kate","PWSSC",60.54,-145.76,"ENV",""
"EVOSTC",2000403,1,"ABL","R112309","sed, tis",NA,NA,6.4,19.34,"SEDIMENT","RMB_115",NA,588.187813386,2635.83732,"","Cordova-CHILKAT","","CHIL-1","HAND","SEDIMENT","","","06-Jun-09",2009,"Chilkat","Alexander Kate","PWSSC",60.18,-144.23,"ENV",""
"EVOSTC",2000404,1,"ABL","R112309","sed, tis",NA,NA,5.73,19.37,"SEDIMENT","RMB_115",NA,519.779112701,1113.499707,"","Cordova-CHILKAT","","CHIL-2","HAND","SEDIMENT","","","06-Jun-09",2009,"Chilkat","Alexander Kate","PWSSC",60.18,-144.23,"ENV",""
"EVOSTC",2000406,1,"ABL","R112309","sed, tis",NA,NA,3.9,19.31,"SEDIMENT","RMB_115",NA,100.086985654,109.1804358,"","Cordova-CHILKAT","","CHIL-4","HAND","SEDIMENT","","","06-Jun-09",2009,"Chilkat","Alexander Kate","PWSSC",60.18,-144.23,"ENV",""
"EVOSTC",2000409,1,"ABL","R112309","sed, tis",NA,NA,5.01,19.54,"SEDIMENT","RMB_115",NA,97.37664091,128.4339468,"","Cordova-CHILKAT","","CHIL-7","HAND","SEDIMENT","","","06-Jun-09",2009,"Chilkat","Alexander Kate","PWSSC",60.18,-144.23,"ENV",""
"EVOSTC",20110305,1,"ABL","R062311","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,253.807733257,NA,"","Lingering oil-GOA","11100112","PEMD-puck1CapeD","Hand","PEMD","","","16-Jun-11",2011,"CDOUG","Irvine Gail","USGS",58.87841667,-153.29465,"ENV",""
"EVOSTC",20110306,1,"ABL","R062311","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,328.173838939,NA,"","Lingering oil-GOA","11100112","Puck2-CD-O","Hand","PEMD","","","16-Jun-11",2011,"CDOUG","Irvine Gail","USGS",58.87841667,-153.29465,"ENV",""
"EVOSTC",20110307,1,"ABL","R082211","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,393.018336218,NA,"","Lingering oil-GOA","11100112","Puck3-CD-O","Hand","PEMD","","","16-Jun-11",2011,"CDOUG","Irvine Gail","USGS",58.87841667,-153.29465,"ENV",""
"EVOSTC",20110308,1,"ABL","R082211","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,254.523037503,NA,"","Lingering oil-GOA","11100112","Puck4-CD-O","Hand","PEMD","","","16-Jun-11",2011,"CDOUG","Irvine Gail","USGS",58.87841667,-153.29465,"ENV",""
"EVOSTC",20110309,1,"ABL","R082211","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,465.713218279,NA,"","Lingering oil-GOA","11100112","Puck5-CD-O","Hand","PEMD","","","16-Jun-11",2011,"CDOUG","Irvine Gail","USGS",58.87841667,-153.29465,"ENV",""
"EVOSTC",20110310,1,"ABL","R062311","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,204.761478313,NA,"","Lingering oil-GOA","11100112","Puck6-CD-O","Hand","PEMD","","","16-Jun-11",2011,"CDOUG","Irvine Gail","USGS",58.87841667,-153.29465,"ENV",""
"EVOSTC",20110311,1,"ABL","R082211","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,223.839152245,NA,"","Lingering oil-GOA","11100112","Puck7-CD-O","Hand","PEMD","","","16-Jun-11",2011,"CDOUG","Irvine Gail","USGS",58.87841667,-153.29465,"ENV",""
"EVOSTC",20110312,1,"ABL","R082211","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,235.779063283,NA,"","Lingering oil-GOA","11100112","Puck8-CD-O","Hand","PEMD","","","16-Jun-11",2011,"CDOUG","Irvine Gail","USGS",58.87841667,-153.29465,"ENV",""
"EVOSTC",20110313,1,"ABL","R082211","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,168.871892125,NA,"","Lingering oil-GOA","11100112","Puck9-CD-O","Hand","PEMD","","","16-Jun-11",2011,"CDOUG","Irvine Gail","USGS",58.87841667,-153.29465,"ENV",""
"EVOSTC",20110314,1,"ABL","R081611","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,67.442124574,NA,"","Lingering oil-GOA","11100112","Puck10-CD-O","Hand","PEMD","","","16-Jun-11",2011,"CDOUG","Irvine Gail","USGS",58.87841667,-153.29465,"ENV",""
"EVOSTC",20110315,1,"ABL","R081611","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,65.043381633,NA,"","Lingering oil-GOA","11100112","Puck11-CD-O","Hand","PEMD","","","16-Jun-11",2011,"CDOUG","Irvine Gail","USGS",58.87841667,-153.29465,"ENV",""
"EVOSTC",20110317,1,"ABL","R082211","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,200.999844907,NA,"","Lingering oil-GOA","11100112","Puck1-KI-C","Hand","PEMD","","","16-Jun-11",2011,"KIUKP","Irvine Gail","USGS",58.5943333,-153.5495833,"ENV",""
"EVOSTC",20110318,1,"ABL","R082211","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,83.414002972,NA,"","Lingering oil-GOA","11100112","Puck2-KI-C","Hand","PEMD","","","16-Jun-11",2011,"KIUKP","Irvine Gail","USGS",58.5943333,-153.5495833,"ENV",""
"EVOSTC",20110319,1,"ABL","R081611","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,32.000446669,NA,"","Lingering oil-GOA","11100112","Puck3-KI-C","Hand","PEMD","","","16-Jun-11",2011,"KIUKP","Irvine Gail","USGS",58.5943333,-153.5495833,"ENV",""
"EVOSTC",20110320,1,"ABL","R081611","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,70.419917272,NA,"","Lingering oil-GOA","11100112","Puck4-KI-C","Hand","PEMD","","","16-Jun-11",2011,"KIUKP","Irvine Gail","USGS",58.5943333,-153.5495833,"ENV",""
"EVOSTC",20110321,1,"ABL","R082211","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,129.896296902,NA,"","Lingering oil-GOA","11100112","Field Blank","Hand","PEMD","","","16-Jun-11",2011,"KIUKP","Irvine Gail","USGS",58.5943333,-153.5495833,"ENV",""
"EVOSTC",20110322,1,"ABL","R062311","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,2014.554895129,NA,"","Lingering oil-GOA","11100112","Puck1-KI-O","Hand","PEMD","","","16-Jun-11",2011,"KIUKP","Irvine Gail","USGS",58.5943333,-153.5495833,"ENV",""
"EVOSTC",20110323,1,"ABL","R062311","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,3192.279606971,NA,"","Lingering oil-GOA","11100112","Puck2-KI-O","Hand","PEMD","","","16-Jun-11",2011,"KIUKP","Irvine Gail","USGS",58.5943333,-153.5495833,"ENV",""
"EVOSTC",20110324,1,"ABL","R062311","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,3419.345799688,NA,"","Lingering oil-GOA","11100112","Puck3-KI-O","Hand","PEMD","","","16-Jun-11",2011,"KIUKP","Irvine Gail","USGS",58.5943333,-153.5495833,"ENV",""
"EVOSTC",20110325,1,"ABL","R082211","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,278.004479514,NA,"","Lingering oil-GOA","11100112","Puck4-KI-O","Hand","PEMD","","","16-Jun-11",2011,"KIUKP","Irvine Gail","USGS",58.5943333,-153.5495833,"ENV",""
"EVOSTC",20110326,1,"ABL","R062311","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,4401.311490391,NA,"","Lingering oil-GOA","11100112","Puck5-KI-O","Hand","PEMD","","","16-Jun-11",2011,"KIUKP","Irvine Gail","USGS",58.5943333,-153.5495833,"ENV",""
"EVOSTC",20110327,1,"ABL","R062311","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,2640.260529987,NA,"","Lingering oil-GOA","11100112","Puck6-KI-O","Hand","PEMD","","","16-Jun-11",2011,"KIUKP","Irvine Gail","USGS",58.5943333,-153.5495833,"ENV",""
"EVOSTC",20110328,1,"ABL","R062311","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,870.709864388,NA,"","Lingering oil-GOA","11100112","Puck7-KI-O","Hand","PEMD","","","16-Jun-11",2011,"KIUKP","Irvine Gail","USGS",58.5943333,-153.5495833,"ENV",""
"EVOSTC",20110329,1,"ABL","R062311","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,749.592213428,NA,"","Lingering oil-GOA","11100112","Puck8-KI-O","Hand","PEMD","","","16-Jun-11",2011,"KIUKP","Irvine Gail","USGS",58.5943333,-153.5495833,"ENV",""
"EVOSTC",20110330,1,"ABL","R062311","pemd",NA,0.5,NA,NA,"PEMD","RMB_129",NA,2542.52112282,NA,"","Lingering oil-GOA","11100112","Puck9-KI-O","Hand","PEMD","","","16-Jun-11",2011,"KIUKP","Irvine Gail","USGS",58.5943333,-153.5495833,"ENV",""
"EVOSTC",20110901,1,"ABL","R092711","sed",NA,NA,0.00546,0.00546,"OIL","RMB_130",NA,4817287.5843345,10714663.88,"","Bioremediation/PWS","11100836","SM006B-Z1-2","Grab","SEDIMENT","","","07-Jul-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.88333333,-147.3833333,"ENV",""
"EVOSTC",20110902,1,"ABL","R092711","sed",NA,NA,0.00493,0.00493,"OIL","RMB_130",NA,3447434.9155129,NA,"","Bioremediation/PWS","11100836","SM006B-Z1-4","Grab","SEDIMENT","","","07-Jul-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.88333333,-147.3833333,"ENV",""
"EVOSTC",20110903,1,"ABL","R092711","sed",NA,NA,0.0032,0.0032,"OIL","RMB_130",NA,7687936.7482719,12895373.17,"","Bioremediation/PWS","11100836","SM006B-Z2-2","Grab","SEDIMENT","","","07-Jul-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.88333333,-147.3833333,"ENV",""
"EVOSTC",20110904,1,"ABL","R092711","sed",NA,NA,0.00306,0.00306,"OIL","RMB_130",NA,5803046.7368471,10654812.65,"","Bioremediation/PWS","11100836","SM006B-Z2-4","Grab","SEDIMENT","","","07-Jul-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.88333333,-147.3833333,"ENV",""
"EVOSTC",20110905,1,"ABL","R100311","sed",NA,NA,0.00312,0.00312,"OIL","RMB_130",NA,14018725.920998,29950914.99,"","Bioremediation/PWS","11100836","SM006B-Z3-2","Grab","SEDIMENT","","","07-Jul-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.88333333,-147.3833333,"ENV",""
"EVOSTC",20110906,1,"ABL","R100311","sed",NA,NA,0.00494,0.00494,"OIL","RMB_130",NA,7343078.0866657,13816487.26,"","Bioremediation/PWS","11100836","SM006B-Z3-4","Grab","SEDIMENT","","","07-Jul-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.88333333,-147.3833333,"ENV",""
"EVOSTC",20110908,1,"ABL","R100311","sed",NA,NA,0.0043,0.0043,"OIL","RMB_130",NA,6093670.4313137,11804247.78,"","Bioremediation/PWS","11100836","SM006B-Z4-2","Grab","SEDIMENT","","","07-Jul-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.88333333,-147.3833333,"ENV",""
"EVOSTC",20110909,1,"ABL","R100311","sed",NA,NA,0.00315,0.00315,"OIL","RMB_130",NA,2098577.6039306,5422512.483,"","Bioremediation/PWS","11100836","SM006B-Z4-4","Grab","SEDIMENT","","","07-Jul-11",2011,"SMITI","Wrenn Brian","Temple Unive",60.88333333,-147.3833333,"ENV",""
"EVOSTC",20111001,1,"ABL","R071811","sed",NA,NA,0.00434,0.00434,"OIL","RMB_130",NA,11036007.7512811,13461276.93,"","Bioremediation/PWS","11100836","EL056C-Z1-4","Grab","SEDIMENT","","","23-May-11",2011,"ELEAI","Wrenn Brian","Temple Unive",60.55,-147.5666667,"ENV",""
"EVOSTC",20111002,1,"ABL","R071811","sed",NA,NA,0.00249,0.00249,"OIL","RMB_130",NA,2221238.3974111,5200923.356,"","Bioremediation/PWS","11100836","EL056C-Z1-24","Grab","SEDIMENT","","","23-May-11",2011,"ELEAI","Wrenn Brian","Temple Unive",60.55,-147.5666667,"ENV",""
